text,label,label_text,source,language
$CTSO (-18.9% pre) Cytosorbents (CTSO) temporarily pauses enrollment of its REFRESH 2-AKI study at the recommendati… https://t.co/3AacitcwiA,0,bearish,twitter_financial_news,en
$DIS - Disney -1.5% as Wells moves to side on parks worries https://t.co/KpVmXMYUHb,0,bearish,twitter_financial_news,en
$EDU - New Oriental -4% after rival discloses employee wrongdoing https://t.co/KWUtDIdiBI,0,bearish,twitter_financial_news,en
$FL - Foot Locker -5% after Telsey warning https://t.co/Zy2fcVSr5c,0,bearish,twitter_financial_news,en
$GME - GameStop -15% as sales evaporate https://t.co/vY8yNu0ddk,0,bearish,twitter_financial_news,en
"$HD is down 10% to $213 a share since Nov. 18, just before the company beat expectations on third-quarter earnings… https://t.co/jSqHG82RCz",0,bearish,twitter_financial_news,en
$IIVI - II-VI -7.8% after downside Q3 outlook https://t.co/JI8htQY7Y3,0,bearish,twitter_financial_news,en
"$IQ $BIDU - IQIYI -4% after short calls, report https://t.co/DJfC40Fgwz",0,bearish,twitter_financial_news,en
$KFY - Korn Ferry -2.4% on weak margins https://t.co/DW3Z3lK3PM,0,bearish,twitter_financial_news,en
"$KL (-10.8% pre) Kirkland Lake Gold (KL) to Acquire Detour Gold (DRGDF) in Stock Deal Valued at C$4.9 Billion - SI

https://t.co/c0Lo8LtbaY",0,bearish,twitter_financial_news,en
$MELI - MercadoLibre slips after margin miss https://t.co/1lZIGxchpa,0,bearish,twitter_financial_news,en
$MIME - Mimecast -7.6% after downside Q4 EBITDA forecast https://t.co/8G2xiPDACC,0,bearish,twitter_financial_news,en
$MRLN - Marlin Business Services -3.3% post Q4 results https://t.co/bS3t6QMQYJ,0,bearish,twitter_financial_news,en
"$MYO $YTEN - BHVN, JE among premarket losers https://t.co/a4N8cG2Jq6",0,bearish,twitter_financial_news,en
"$NFLX (-0.7% pre) Wells Fargo Downgrades Netflix (NFLX) to Underperform on Free Cash Flow Concerns, Still Sees Acqu… https://t.co/D9EZor24lS",0,bearish,twitter_financial_news,en
"$ONCS $CODX $EURN - CIM, EURN among premarke losers https://t.co/vZ1VLfePly",0,bearish,twitter_financial_news,en
"$QD (+1.8% pre) Qudian Inc. Announces Cancellation of 26,169,241 ADSs Purchased Under Share Repurchase Program, Rep… https://t.co/OgviZEQIos",0,bearish,twitter_financial_news,en
$QTT - Qutoutiao slides after short-seller report https://t.co/x2eEzFyy2Y,0,bearish,twitter_financial_news,en
$RCKT - Rocket Pharma down 5% after hours on equity offering https://t.co/sh8CK8vyUS,0,bearish,twitter_financial_news,en
$RNG - RingCentral: 40%+ Downside Due To Covid 19 Market Share Losses. https://t.co/X0hJzUMTD8 #stockmarket #finance #economy,0,bearish,twitter_financial_news,en
$ROAD - Construction Partners slips 19% post Q4 results miss; provides FY20 outlook https://t.co/00R6LD8U3K,0,bearish,twitter_financial_news,en
$SAEX (-9.8% pre) SAExploration Announces Receipt of Nasdaq Non-Compliance Letter - SI https://t.co/6o6zRnnfsf,0,bearish,twitter_financial_news,en
$SAVE $AAL $UAL - Airline stocks bid down on traffic concerns https://t.co/5qWAKlU1Na,0,bearish,twitter_financial_news,en
$SCANX: Large cap notable movers of interest -- BioNTech (BNTX) pulls back on above average volume https://t.co/iw2wzBPwnu,0,bearish,twitter_financial_news,en
$SEAC (-20.1% pre) SeaChange International Reports Fourth Quarter and Fiscal Year 2020 Financial Results - Accesswi… https://t.co/ZvnpKTeTnm,0,bearish,twitter_financial_news,en
$SHEN $SHEN $TMUS - Shentel falls after updating on T-Mobile affiliate talks https://t.co/QRzbYGeN4x,0,bearish,twitter_financial_news,en
$TAL - TAL Education -23% after fraud disclosure https://t.co/rj4urxOYLD,0,bearish,twitter_financial_news,en
"$UBER (-4.2% pre) Uber Loses London License Over Concerns for Rider Safety - BBG

https://t.co/zWmQdMXTcr",0,bearish,twitter_financial_news,en
$VRNS - Varonis -6% on wider-than-expected loss forecast https://t.co/bI9ePk3ikY,0,bearish,twitter_financial_news,en
$WBK - Westpac falls again as heat intensifies https://t.co/UdNrWGewdF,0,bearish,twitter_financial_news,en
$WWE - WWE -3.1% amid two-notch cut at Wells Fargo https://t.co/bXmi4CknQL,0,bearish,twitter_financial_news,en
$XERS - Xeris Pharma launches equity offering; shares down 3% after hours https://t.co/CyNLP2rS7J,0,bearish,twitter_financial_news,en
$ZM (-2.0% pre) Taiwan is taking cybersecurity seriously by banning the use of Zoom in government - Quartz https://t.co/zK7kcySMev,0,bearish,twitter_financial_news,en
$ZOM - Zomedica readies equity offering; shares down 12% after hours https://t.co/NUoOoRsvkA,0,bearish,twitter_financial_news,en
Abiomed down 9% on study questioning value of impella heart pump,0,bearish,twitter_financial_news,en
"ACB, MYGN among premarket losers",0,bearish,twitter_financial_news,en
Achieve Life Sciences down 34% after pricing equity offering,0,bearish,twitter_financial_news,en
Adamas down 40% as investors react to Gocovri effect in MS study,0,bearish,twitter_financial_news,en
Adamas Pharma plunges after mixed results in MS trial,0,bearish,twitter_financial_news,en
ADMA Biologics down 9% premarket after pricing equity offering,0,bearish,twitter_financial_news,en
"AGCO -4.2% on Q4 miss, soft guidance",0,bearish,twitter_financial_news,en
Amarin down 6% after Vascepa-stoked run-up; lack of effect in plaque study,0,bearish,twitter_financial_news,en
Amarin slips 3% on bearish coverage,0,bearish,twitter_financial_news,en
Anixa Bio down 16% on extended timeline for CAR T candidate,0,bearish,twitter_financial_news,en
Apparel stocks tumble after a pair of disappointing earnings https://t.co/qAD1ECHinA @business https://t.co/WuwTQCOCOL,0,bearish,twitter_financial_news,en
"AQST, PHR among premarket losers",0,bearish,twitter_financial_news,en
Arbutus bails on AB-452; shares down 15% premarket,0,bearish,twitter_financial_news,en
Assembly Bio down 6% premarket on pricing public offering,0,bearish,twitter_financial_news,en
Athenex shares fall 19% in morning trading,0,bearish,twitter_financial_news,en
ATyr Pharma down 4% premarket after pricing equity offering,0,bearish,twitter_financial_news,en
"Aurora Cannabis extends premarket losses, now down 5%",0,bearish,twitter_financial_news,en
Aurora Cannabis Sinks on Bad News Dump Analysts Fear Won’t End,0,bearish,twitter_financial_news,en
Aurora Cannabis stock slides 16% premarket,0,bearish,twitter_financial_news,en
"Aurora Cannabis’s stock in decline; CEO is out, cost cuts announced",0,bearish,twitter_financial_news,en
Autoliv -2% after setting new targets,0,bearish,twitter_financial_news,en
Aytu Bio's FQ1 miss-stoked selloff continues; shares down 17% premarket,0,bearish,twitter_financial_news,en
"BDX, GLOP among premarket losers",0,bearish,twitter_financial_news,en
Bear Signal Calls BIG Stock’s Rally Reversal,0,bearish,twitter_financial_news,en
Biohaven Stock Slides More Than 8% on Drug Trial Failure,0,bearish,twitter_financial_news,en
"Bitcoin sinks to lowest level since May, falling $3,000 in a month as China accelerates crackdown https://t.co/l03Dq6aRu5",0,bearish,twitter_financial_news,en
Bitcoin slides to six-month low as China warns of risks https://t.co/b6HuCtpHBd,0,bearish,twitter_financial_news,en
"Bitcoin: A Drop Below $8,000 Opens the Doors Toward $5,000",0,bearish,twitter_financial_news,en
Boeing’s stock hit by NTSB recommendation of ‘more robust’ 737-700 redesign,0,bearish,twitter_financial_news,en
Boeing’s stock is headed for its 12th decline in the past 14 sessions,0,bearish,twitter_financial_news,en
Boeing's stock dives after NTSB recommends 'more robust redesign' of 737-700s,0,bearish,twitter_financial_news,en
Brink's down on earnings miss,0,bearish,twitter_financial_news,en
Canada Goose -10% after hacking guidance due to coronavirus,0,bearish,twitter_financial_news,en
"Canada Goose Cuts Forecast on Coronavirus Impact, Shares Plunge",0,bearish,twitter_financial_news,en
Canada Goose Drops After Cutting Forecast on Drag From Virus,0,bearish,twitter_financial_news,en
Canada Goose shares slump on warning over virus impact,0,bearish,twitter_financial_news,en
Canada Goose's stock tumbles 14% toward a 2-yr. year premarket after Q3 results,0,bearish,twitter_financial_news,en
Canada Goose's stock tumbles after revenue outlook slashed as coronavirus has 'material negative impact',0,bearish,twitter_financial_news,en
"Casper Sleep shares slide 13% on second day of trading, falling below $12 IPO issue price",0,bearish,twitter_financial_news,en
"Casper Sleep shares slide 5% to trade at $10.46, below $12 IPO price",0,bearish,twitter_financial_news,en
"Casper Sleep stock down 12% on second day of trading, falls below IPO issue price",0,bearish,twitter_financial_news,en
Casper Sleep stock languishes below IPO issue price after falling 5%,0,bearish,twitter_financial_news,en
Chesapeake Energy's stock drops toward 25-year closing low as oil pulls back,0,bearish,twitter_financial_news,en
China's 21Vianet Group -3.4% on Q3 report,0,bearish,twitter_financial_news,en
China's Pinduoduo posts bigger loss as costs surge; shares tumble,0,bearish,twitter_financial_news,en
Ciena -2.5% after earnings miss,0,bearish,twitter_financial_news,en
Collegium launches convertible debt offering; shares down 10%,0,bearish,twitter_financial_news,en
"Comparable sales missed estimates at Home Depot, shares down 4.6% premarket",0,bearish,twitter_financial_news,en
Corbus Pharma down 13% premarket after pricing equity offering,0,bearish,twitter_financial_news,en
Costco shares fall 1.9% as analysts view latest quarter as good but not stellar,0,bearish,twitter_financial_news,en
Credit Suisse shares slump after Thiam's resignation,0,bearish,twitter_financial_news,en
CRISPR Therapeutics down 4% premarket on initial CTX001 data,0,bearish,twitter_financial_news,en
CRISPR Therapeutics down 5% after hours on equity offering,0,bearish,twitter_financial_news,en
CymaBat halts trial of seladelpar; shares dip 4%,0,bearish,twitter_financial_news,en
CymaBay shares fall 77% on halted trial,0,bearish,twitter_financial_news,en
CymaBay Therapeutics shares down 77% premarket after resuming trade following halt,0,bearish,twitter_financial_news,en
Digital Turbine -5% after Q3 revenue miss,0,bearish,twitter_financial_news,en
DMCI continues slide as government cancels extension of water concession deals - BusinessWorld Online,0,bearish,twitter_financial_news,en
Evolent down 6% on loss of key contract in NY,0,bearish,twitter_financial_news,en
"Exxon, Chevron results augur tough year ahead, shares drop 3% #economy #MarketScreener https://t.co/sABok0wweo https://t.co/BYDIfnQivg",0,bearish,twitter_financial_news,en
"Ford Stock Hit by CEO, China and Lack of Product",0,bearish,twitter_financial_news,en
Funko Stock Decimated Ahead of Massive Earnings Miss,0,bearish,twitter_financial_news,en
"Funko stock plummets 39%, shares downgraded after holiday season weakness",0,bearish,twitter_financial_news,en
Funko's stock plunges 39% premarket toward near 2-yr. low after Q4 warning late Wednesday,0,bearish,twitter_financial_news,en
GAMESTOP TUMBLES 15% AFTER MISSING 3Q COMP SALES ESTIMATE,0,bearish,twitter_financial_news,en
Glu Mobile Inc. (GLUU) Sinks -2.71% Today: Breaking Down The Root Causes - Find News,0,bearish,twitter_financial_news,en
Gorman-Rupp slips 6% post Q4 results miss,0,bearish,twitter_financial_news,en
GrubHub stock falls after D.A. Davidson turns bearish,0,bearish,twitter_financial_news,en
Hanesbrands -2% after rare bear call,0,bearish,twitter_financial_news,en
Hanesbrands trickles lower after operating profit miss,0,bearish,twitter_financial_news,en
Hargreaves top investor sells shares at discount; stock drops,0,bearish,twitter_financial_news,en
Hertz and Avis slide after Lyft announces car rental service,0,bearish,twitter_financial_news,en
"Home Depot cuts 2019 forecast after sales miss, shares drop",0,bearish,twitter_financial_news,en
Home Depot Falls Sharply After Release of 3rd-Quarter Results,0,bearish,twitter_financial_news,en
"Home Depot sales miss, shares plunge",0,bearish,twitter_financial_news,en
Home Depot's stock selloff a 78-point drag on the Dow,0,bearish,twitter_financial_news,en
"HP down 5% after Xerox bid rejection, counter offer hints",0,bearish,twitter_financial_news,en
Intelsat -17.5% as Pai calls for public C-band auction,0,bearish,twitter_financial_news,en
InVivo launches equity offering; shares down 17%,0,bearish,twitter_financial_news,en
Kellogg -6% after profit outlook disappoints,0,bearish,twitter_financial_news,en
Kellogg stock falls after weak guidance,0,bearish,twitter_financial_news,en
Kellogg's stock falls 3.5% premarket after Q4 results,0,bearish,twitter_financial_news,en
Kohl's cuts annual profit forecast after disappointing results; shares slump,0,bearish,twitter_financial_news,en
Kohl's shares slide 10.5% in premarket trade,0,bearish,twitter_financial_news,en
"Kohl's shares tank on earnings miss, retailer cuts fiscal 2019 earnings outlook",0,bearish,twitter_financial_news,en
Kohl's warning sends J.C. Penney and Dillard's lower,0,bearish,twitter_financial_news,en
"La Jolla shares fall on CEO departure, clinical trial results",0,bearish,twitter_financial_news,en
LogicBio -26% as FDA puts hold on LB-001,0,bearish,twitter_financial_news,en
Lowe's stock falls 2.0% premarket in wake of Home Depot's disappointing Q3 report,0,bearish,twitter_financial_news,en
Luckin Coffee stock sinks after anonymous report alleges fraud https://t.co/elHwFb5IXA,0,bearish,twitter_financial_news,en
Luminex Q4 cash flow up 24%; shares slip 1% after hours of soft Q1 outlook,0,bearish,twitter_financial_news,en
Macy’s Slumps as Website Hack Adds to Department-Store Malaise,0,bearish,twitter_financial_news,en
Macy's -6% as hard hats come out for earnings,0,bearish,twitter_financial_news,en
Macy's stock down 3.8% premarket,0,bearish,twitter_financial_news,en
Marvell stock falls after Cowen double downgrade,0,bearish,twitter_financial_news,en
MAXIMUS -2.9% post Q4 results,0,bearish,twitter_financial_news,en
MGM Growth falls 1.1% after starting share offering,0,bearish,twitter_financial_news,en
"Microsoft : Zoom shares slip over security concerns, rising competition #Microsoft #Stock #MarketScreener… https://t.co/NPFlQNuvrh",0,bearish,twitter_financial_news,en
MiRagen down 24% after pricing equity offering,0,bearish,twitter_financial_news,en
OncoSec Medical down 13% despite positive TOVA data in TNBC,0,bearish,twitter_financial_news,en
"PDD, URBN among premarket losers",0,bearish,twitter_financial_news,en
"Peloton stock plummets after the company reports widening loss, slowing revenue",0,bearish,twitter_financial_news,en
Penn National Gaming -4% after earnings,0,bearish,twitter_financial_news,en
"Perspecta -18% after Navy contract loss, downgrade",0,bearish,twitter_financial_news,en
Pinduoduo stock sinks on heavy volume after earnings,0,bearish,twitter_financial_news,en
Pinduoduo's stock plunges 23% premarket on heavy volume after Q3 results,0,bearish,twitter_financial_news,en
Popular Irish ETF skids lower after Sinn Fein election win,0,bearish,twitter_financial_news,en
Qualcomm Shares Dip Even After Q1 Earnings Beat Over China Coronavirus Outlook,0,bearish,twitter_financial_news,en
Qudian sinks 5.3% after year guidance revenue shrinks,0,bearish,twitter_financial_news,en
Rapt Therapeutics down 9% premarket after pricing equity offering,0,bearish,twitter_financial_news,en
Royal Mail shares slump on lowered mail volume guidance,0,bearish,twitter_financial_news,en
Salarius Pharma down 53% premarket after pricing equity offering,0,bearish,twitter_financial_news,en
Satellite stock Intelsat drops 40% after FCC 5G decision,0,bearish,twitter_financial_news,en
SciPlay -7.6% after two-notch downgrade,0,bearish,twitter_financial_news,en
Shares of mattress company Casper fall below IPO price in Day 2 on NYSE,0,bearish,twitter_financial_news,en
Silvercorp -20% as quarterly silver sales volumes remain flat,0,bearish,twitter_financial_news,en
"Simply Good Foods trades lower despite strong Q2 upside as virus concerns      
linger (SMPL) https://t.co/sJA3yEsiVc $SMPL",0,bearish,twitter_financial_news,en
Sinclair Broadcast -1.9% as Stephens cuts target,0,bearish,twitter_financial_news,en
Some Nucor (NYSE:NUE) Shareholders Are Down 11%,0,bearish,twitter_financial_news,en
"Stock Market Update: Macy's shares slide on retail weakness, potential credit card breach",0,bearish,twitter_financial_news,en
Tesla Inc. slumped in pre-market trading after the electric carmaker’s newly unveiled pickup truck elicited mixed r… https://t.co/KDcJiSWCOp,0,bearish,twitter_financial_news,en
Tesla shares dropped after a botched unveiling of its long-awaited Cybertruck. A demonstration of the truck's suppo… https://t.co/8fo3jp9Dam,0,bearish,twitter_financial_news,en
Tesla shares plummet as it plans delay to Model 3 deliveries in China due to coronavirus. https://t.co/q6OYKcdQ5Z https://t.co/aij4iYf04h,0,bearish,twitter_financial_news,en
Tesla’s stock-market skid continues with 4% decline at opening bell Thursday,0,bearish,twitter_financial_news,en
"Tesla's stock fall premarket; RBC reiterates bearish view, but warns not to short",0,bearish,twitter_financial_news,en
"Tesla's stock falls 2.1% premarket, after tumbling 17.2% on Wednesday",0,bearish,twitter_financial_news,en
The Stars Group falls after share offering,0,bearish,twitter_financial_news,en
Theravance readies $150M stock offering; shares down 5% after hours,0,bearish,twitter_financial_news,en
TJX's stock falls 1.3% premarket ahead of Q3 results,0,bearish,twitter_financial_news,en
T-Mobile US stock down 1.4% premarket,0,bearish,twitter_financial_news,en
TransDigm trades lower post mixed Q4 results; guides FY20 below consensus,0,bearish,twitter_financial_news,en
Twitter -3.5% in pullback after double-digit gain,0,bearish,twitter_financial_news,en
Twitter stock falls after downgrade,0,bearish,twitter_financial_news,en
Tyson Foods's stock falls 1.6% premarket after Q1 results,0,bearish,twitter_financial_news,en
Tyson stock slips after sales miss,0,bearish,twitter_financial_news,en
Uber Shares Tumble 6% In Premarket As London Again Revokes Operating License https://t.co/rwgO8ouPtq,0,bearish,twitter_financial_news,en
Ubiquiti slides amid revenue shortfall,0,bearish,twitter_financial_news,en
Unilever Plunges 8% After Disappointing Guidance Update,0,bearish,twitter_financial_news,en
UPDATE 2-China's Pinduoduo posts bigger loss as costs surge; shares tumble,0,bearish,twitter_financial_news,en
"Urban Outfitters shares plunge on profit, sales miss",0,bearish,twitter_financial_news,en
Urban Outfitters stock down 9% after Q3 results,0,bearish,twitter_financial_news,en
"Urban Outfitters stock tanks after Q3 profit, sales misses",0,bearish,twitter_financial_news,en
VF Corp. shares slide 1.9% premarket,0,bearish,twitter_financial_news,en
Wayfair stumbles after Citron takes another whack,0,bearish,twitter_financial_news,en
Whirlpool -2% after large recall in U.K.,0,bearish,twitter_financial_news,en
Why ADMA Biologics Is Tumbling 13.5% Today,0,bearish,twitter_financial_news,en
"WWE shares plunged, erasing more than $1 billion in market value, after CEO Vince McMahon ousted two of the company... https://t.co/nj8uvTfqYp",0,bearish,twitter_financial_news,en
"WWE's stock plunges toward 21-month low after sales miss, 'considerable uncertainty' in outlook",0,bearish,twitter_financial_news,en
Xeris Pharma launches equity offering; shares down 3% after hours,0,bearish,twitter_financial_news,en
Yum Brands -3% after profit miss,0,bearish,twitter_financial_news,en
Yum Brands' stock tumbles as coronavirus and Pizza Hut's weak sales expected to hit 2020 results,0,bearish,twitter_financial_news,en
Zoom shares get whacked over privacy concerns #economy #MarketScreener https://t.co/nhvqnJfysH https://t.co/sGId3aQEuy,0,bearish,twitter_financial_news,en
$AAL $DAL $UAL - United +18% leads big bounce in airlines https://t.co/Bi0wI3Qc83,1,bullish,twitter_financial_news,en
$ACB - Aurora Cannabis sets early conversion price; shares tick higher https://t.co/VvLbYjQbsc,1,bullish,twitter_financial_news,en
$ACB (+0.4% pre) Aurora Cannabis sets early conversion price - SA https://t.co/3CJO7WKWyx,1,bullish,twitter_financial_news,en
"$ADRO - Aduro adds to rally as bargain hunters move in, shares up 18% https://t.co/LJGEhTKbha",1,bullish,twitter_financial_news,en
$AGIO (+2.3% pre) Agios Pharma higher amid new vorasidenib progress - SA https://t.co/UFqFZoyHTI,1,bullish,twitter_financial_news,en
$AIHS reversal is taking place. Could pop over 70c.,1,bullish,twitter_financial_news,en
$AKCA (+1.0% pre) Akcea and Ionis $IONS launch late-stage AKCEA-TTR-LRx study - SA https://t.co/2uyAbK08j0,1,bullish,twitter_financial_news,en
$AKER - Akers Biosciences up 62% on advancement of COVID-19 vaccine https://t.co/1a5Q8svZz1,1,bullish,twitter_financial_news,en
$AMC - AMC Entertainment rallies after big Frozen 2 weekend https://t.co/mJNeMgGkIB,1,bullish,twitter_financial_news,en
$AMT - American Tower +2.1% after Wells upgrade to Overweight https://t.co/GtgsMNud41,1,bullish,twitter_financial_news,en
"$AMTD (+1.3% pre) Charles Schwab $SCHW to buy TD Ameritrade in $26 billion all-stock deal - Reuters

https://t.co/KGPqP2jfkW",1,bullish,twitter_financial_news,en
"$ANAB (+11.8% pre) Form SC 13G ANAPTYSBIO, INC Filed by: TANG CAPITAL PARTNERS LP

https://t.co/n2fsglvR85",1,bullish,twitter_financial_news,en
$ANGO - AngioDynamics +4% premarket on Q3 beat; 2020 guidance withdrawn https://t.co/BqOiDItlb7,1,bullish,twitter_financial_news,en
"$APRN (+7.7% pre) D. E. Shaw & Co., INC. Shows 5.2% Stake in Blue Apron - SI

https://t.co/O7Z7TCLULv",1,bullish,twitter_financial_news,en
$AQST (+13.1% pre) Aquestive Therapeutics (AQST) Confirms FDA Approval for Exservan Oral Film - SI https://t.co/v1NbWysR1p,1,bullish,twitter_financial_news,en
$ARWR - Arrowhead Pharma up 5% after Medicines Co. sale https://t.co/jT9j7V6AdL,1,bullish,twitter_financial_news,en
"$BABA (+0.9% pre) India’s Paytm Secures $1 Billion Investment From SoftBank, Ant Financial - WSJ https://t.co/te2gKEhrdY",1,bullish,twitter_financial_news,en
$BB keeps going higher on volume.,1,bullish,twitter_financial_news,en
$BIG - Shorts fried as Big Lots jumps 26% post-results https://t.co/3ysho6bhAo,1,bullish,twitter_financial_news,en
"$BIMI - BOQI Medical latest to capture coronavirus money flow, up 44% https://t.co/bAQX4nKz2g",1,bullish,twitter_financial_news,en
"$BLMN $EAT $SBUX - Restaurants stocks break higher, analysts reel in near-term expectations https://t.co/fOjVVJdfF0",1,bullish,twitter_financial_news,en
$BLRX - BioLineRx up big ahead of key data readout https://t.co/umTYO3kqxV,1,bullish,twitter_financial_news,en
"$BNGO $PLAG $PYX - TSLA, INO among premarket gainers https://t.co/0NTkekIKKF",1,bullish,twitter_financial_news,en
"$BZH (+0.0% pre) Beazer Homes Announces Preliminary Operating Results - BW

https://t.co/k8WmDPkaeC",1,bullish,twitter_financial_news,en
$CAMT - Camtek surge 8% as Q1 shipments in-line with guidance https://t.co/hJtWmuE9GD,1,bullish,twitter_financial_news,en
"$CANF - Can-Fite up 22% premarket on ""positive"" Namodenonson data in NASH https://t.co/iV5errVN6S",1,bullish,twitter_financial_news,en
$CCL $RCL $NCLH - Saudis take stake in Carnival Corp. - shares up 27% https://t.co/N6fXBcFuEV,1,bullish,twitter_financial_news,en
"$CERN (+0.9% pre) VA hits pause on Cerner EHR rollout amid coronavirus crisis - HealthCare IT

https://t.co/sJTM4qOf6Q",1,bullish,twitter_financial_news,en
"$CGC (+3.7% pre) Canopy Growth (CGC) Announces Health Canada Licence for State-Of-The-Art Beverage Facility - SI

https://t.co/ipwGAQXP9O",1,bullish,twitter_financial_news,en
"$CLR (+4.3% pre) Continental Resources suspends dividend amid coronavirus woes - Reuters

https://t.co/tqpAqQbJR1",1,bullish,twitter_financial_news,en
$CMTL - Comtech +18.5% after $9M Army order https://t.co/8mXFWsczTZ,1,bullish,twitter_financial_news,en
$CMTL $CMTL $CHL - Comtech +14.5% after order from top Chinese carrier https://t.co/4cqV5fnS1O,1,bullish,twitter_financial_news,en
"$CNA - CNA +6.8% after dividend boost, Q4 beat https://t.co/v1mYBBWCLX",1,bullish,twitter_financial_news,en
$CODX - Co-Diagnostics up 36% on coronavirus test sales https://t.co/9n04iW4k0X,1,bullish,twitter_financial_news,en
$CY (+1.7% pre) Infineon Technologies $INFN : announces final regulatory approval for acquisition of Cypress Semico… https://t.co/PJDZnNMXdG,1,bullish,twitter_financial_news,en
$DDS $M $KSS - Department store stocks bounce off lows https://t.co/Kk4vN35Ms1,1,bullish,twitter_financial_news,en
$DIS (+0.6% pre) “Frozen 2” Walt Disney Animation Studios’ Highest Grossing Debut Ever https://t.co/SksjdnI6s7,1,bullish,twitter_financial_news,en
$DKS - Dick's Sporting Goods +2% after BAML upgrade https://t.co/e8IUnAUiuk,1,bullish,twitter_financial_news,en
$DVA - DaVita Q4 earnings up 51%; shares up 4% after hours https://t.co/CDXnnSXb3d,1,bullish,twitter_financial_news,en
$EBAY - EBay +6% after selling StubHub https://t.co/Ygks1CTWVq,1,bullish,twitter_financial_news,en
"$EBAY (+4.5% pre) EBay Nears Deal to Sell StubHub to Viagogo for Roughly $4 Billion - WSJ

https://t.co/q2yt7uxGo7",1,bullish,twitter_financial_news,en
"$EE (+0.0% pre) El Paso Electric and IIF Move Towards Final Steps in Acquisition Process - CTFN

https://t.co/n6sVkgYTNE",1,bullish,twitter_financial_news,en
$EGRX - Eagle Pharma set to refile Ryanodex NDA; shares ahead 5% https://t.co/7mTlIJa4w1,1,bullish,twitter_financial_news,en
$ENDV - Endonovo up 35% on SofPulse collaboration https://t.co/rawjiFBbti,1,bullish,twitter_financial_news,en
$ENLC - EnLink Midstream rallies on back of Devon Energy's STACK partnership https://t.co/shC2xdm3Jo,1,bullish,twitter_financial_news,en
$ENOB - Enochian Bio +18% premarket on acquiring exclusive license for HBV https://t.co/9SXw58tWGV,1,bullish,twitter_financial_news,en
$FIZZ - National Beverage +4% as analysts keep scrambling https://t.co/JoctxfxaLB,1,bullish,twitter_financial_news,en
"$FLS (+3.1% pre) Flowserve (FLS) Withdraws 2020 Full Year Guidance - SI

https://t.co/mVuniyUe3Q",1,bullish,twitter_financial_news,en
$GCI - Gannett +57% after firing off poison pill https://t.co/n0FIGLJWuh,1,bullish,twitter_financial_news,en
"$GCI (+100.0% pre) Gannett adopts poison pill, stock soars after closing at record low - MW

https://t.co/0fMpaiyYAc",1,bullish,twitter_financial_news,en
"$GE (+0.3% pre) GE brings in shipper Maersk's CFO as finance head - Reuters

https://t.co/wLBOZIdjJu",1,bullish,twitter_financial_news,en
$GNMK - GenMark Q1 revenue up big on COVID-19 boost; shares up 29% after hours https://t.co/o7VmZuMMqc,1,bullish,twitter_financial_news,en
"$HPQ (+0.8% pre) HP reiterates its rejection of Xerox's $XRX offer to buy the company - Reuters

https://t.co/5XPwX0QNXa",1,bullish,twitter_financial_news,en
"$ICPT (+5.5% pre) Intercept Pharma (ICPT) NDA for OCA Accepted by FDA, Grants Priority Review - SI https://t.co/W715mhpgvU",1,bullish,twitter_financial_news,en
$IDRA - Idera jumps 39% after hours on bullish capital raise https://t.co/bFAxayhnj8,1,bullish,twitter_financial_news,en
$IESC - IES Holdings +8% post Q4 results https://t.co/wPU8BfYNv2,1,bullish,twitter_financial_news,en
$IHG $PK $MAR - Hotels stocks gain as peak pandemic seems near https://t.co/G4f03xNzNl,1,bullish,twitter_financial_news,en
$IMMU (+3.2% pre) FDA GRANTS FAST TRACK DESIGNATION TO SACITUZUMAB GOVITECAN FOR NEOADJUVANT/ADJUVANT METASTATIC UR… https://t.co/eNGyHs2SNz,1,bullish,twitter_financial_news,en
$IMMU: Immunomedics shares surge over 100% pre-market after it announced the ASCENT study will be stopped for... https://t.co/0xFpFCxbwk,1,bullish,twitter_financial_news,en
$INO - Inovio on go with study of INO-3107 for rare HPV disorder; shares up 15% https://t.co/Pd5qkpU2Jy,1,bullish,twitter_financial_news,en
$INPX new intraday high. CV angle. Covid-19 event on Wednesday.,1,bullish,twitter_financial_news,en
$IWM opens up 4% above its recent range and value area for Apr OpEx cycle,1,bullish,twitter_financial_news,en
"$JAN $LIVX $ANAB - MDCO, TIF among premarket gainers https://t.co/vVWcviZn0v",1,bullish,twitter_financial_news,en
"$JEC (+2.5% pre) Jacobs Engineering (JEC) Tops Q4 EPS by 18c, Revenues Beat - SI

https://t.co/ZbreKdJfYU",1,bullish,twitter_financial_news,en
$KHC - Kraft +3% after sales update https://t.co/eAFo7YSXIl,1,bullish,twitter_financial_news,en
"$KHC (+4.2% pre) Kraft Heinz stock rises on expected first-quarter sales gain - MW

https://t.co/hYupgnRQ86",1,bullish,twitter_financial_news,en
$LB - L Brands pushed higher on report of strategic review https://t.co/FhPu4fhahg,1,bullish,twitter_financial_news,en
"$LEVI - Levi Strauss +4% after earnings topper, update on China https://t.co/OPiFbkjYwV",1,bullish,twitter_financial_news,en
$LIVX - LiveXLive +23% on Samsung tie-up https://t.co/HDN8ZAyeBa,1,bullish,twitter_financial_news,en
"$LMNX (+10.8% pre) Luminex Corporation Pre-Release of 1st Quarter Revenue - P&T

https://t.co/pKKqm9kU8k",1,bullish,twitter_financial_news,en
